Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-07-15,Newcastle,5.4,16.7,0,NA,NA,NA,NA,NW,NA,9,0,73,51,NA,NA,1,6,9.6,15.2,No,No
2015-07-16,Newcastle,5.2,15.5,0,NA,NA,NA,NA,NW,NW,4,28,89,73,NA,NA,6,6,9.2,13.4,No,No
2015-07-17,Newcastle,5.1,NA,0,NA,NA,NA,NA,NW,NW,9,28,83,55,NA,NA,8,7,7.2,13,No,Yes
2015-07-18,Newcastle,6.2,15.7,1.2,NA,NA,NA,NA,SW,SW,9,9,68,62,NA,NA,2,7,11.6,14,Yes,Yes
2015-07-19,Newcastle,8.5,NA,2.2,NA,NA,NA,NA,NA,NA,0,0,94,91,NA,NA,5,7,11.5,13,Yes,Yes
2015-07-20,Newcastle,NA,17,9.8,NA,NA,NA,NA,NA,SE,NA,9,NA,74,NA,NA,NA,7,NA,15.5,Yes,No
2015-07-21,Newcastle,5.5,NA,0.4,NA,NA,NA,NA,NA,NA,0,0,100,65,NA,NA,8,6,7.6,18,No,No
2015-07-22,Newcastle,NA,18.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes
2015-07-23,Newcastle,7,18.7,1.4,NA,NA,NA,NA,NA,NA,0,0,95,73,NA,NA,8,7,11.8,17.1,Yes,No
2015-07-24,Newcastle,9.3,19.2,0.2,NA,NA,NA,NA,NA,NW,0,4,99,79,NA,NA,8,8,12.4,17.6,No,Yes
2015-07-25,Newcastle,10.9,20,2.8,NA,NA,NA,NA,NA,NW,0,4,70,45,NA,NA,0,1,15,19,Yes,No
2015-07-26,Newcastle,9.7,20,0,NA,NA,NA,NA,NW,NW,28,28,62,37,NA,NA,7,1,12.9,19.2,No,No
2015-07-27,Newcastle,7.5,15.8,0,NA,NA,NA,NA,NW,NW,9,9,58,36,NA,NA,1,2,9.8,15.5,No,No
2015-07-28,Newcastle,NA,17.2,0,NA,NA,NA,NA,NA,SE,0,4,63,43,NA,NA,1,1,8.8,16.2,No,No
2015-07-29,Newcastle,4.6,17.8,0,NA,NA,NA,NA,NA,SE,0,9,85,60,NA,NA,6,3,8.5,16.8,No,No
2015-07-30,Newcastle,5.3,19.7,0,NA,NA,NA,NA,NW,NW,4,33,91,41,NA,NA,5,2,9.6,19.4,No,No
2015-07-31,Newcastle,9.2,21.2,0,NA,NA,NA,NA,NA,NW,0,9,62,37,NA,NA,7,1,14.5,20.5,No,No
2015-08-01,Newcastle,5.4,23.7,0,NA,NA,NA,NA,NW,NW,4,19,70,34,NA,NA,4,2,11.5,23,No,No
2015-08-02,Newcastle,9.8,28.7,0,NA,NA,NA,NA,NA,SW,0,46,63,26,NA,NA,2,1,15,26,No,No
2015-08-03,Newcastle,10.8,NA,0,NA,NA,NA,NA,NW,NA,19,NA,65,NA,NA,NA,1,NA,12,NA,No,No
2015-08-04,Newcastle,6.4,NA,0,NA,NA,NA,NA,NA,NA,0,NA,54,NA,NA,NA,7,NA,10.8,NA,No,No
2015-08-05,Newcastle,4,15.5,0,NA,NA,NA,NA,NW,NA,19,NA,55,NA,NA,NA,0,NA,7.8,NA,No,No
2015-08-06,Newcastle,5.5,17,0,NA,NA,NA,NA,NW,NA,4,NA,65,NA,NA,NA,1,NA,10.2,NA,No,No
2015-08-07,Newcastle,4.2,18.2,0,NA,NA,NA,NA,NW,NA,9,NA,65,NA,NA,NA,0,NA,9.5,NA,No,No
2015-08-08,Newcastle,4.5,17.2,0,NA,NA,NA,NA,NA,NA,0,NA,69,NA,NA,NA,5,NA,12.2,NA,No,No
2015-08-09,Newcastle,4.3,18.8,0,NA,NA,NA,NA,NA,NA,0,NA,84,NA,NA,NA,6,NA,9.8,NA,No,No
2015-08-10,Newcastle,7.4,20,0,NA,NA,NA,NA,NW,NA,9,NA,NA,NA,NA,NA,1,NA,11.5,NA,No,No
2015-08-11,Newcastle,5.4,22.2,0,NA,NA,NA,NA,NW,NA,4,NA,58,NA,NA,NA,0,NA,13.5,NA,No,No
2015-08-12,Newcastle,4,19.3,0,NA,NA,NA,NA,NA,NA,0,NA,66,NA,NA,NA,1,NA,11.2,NA,No,No
2015-08-13,Newcastle,7.9,19.8,0,NA,NA,NA,NA,NW,NA,9,NA,65,NA,NA,NA,0,NA,12,NA,No,No
2015-08-14,Newcastle,4.5,18.8,0,NA,NA,NA,NA,SW,NA,19,NA,61,NA,NA,NA,0,NA,11.5,NA,No,No
2015-08-15,Newcastle,4.6,16.8,0,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,6,NA,11,NA,No,Yes
2015-08-16,Newcastle,10.5,20.2,2.2,NA,NA,NA,NA,NA,NA,0,NA,93,NA,NA,NA,1,NA,14.2,NA,Yes,No
2015-08-17,Newcastle,7.2,19.8,0.2,NA,NA,NA,NA,NA,NA,0,NA,73,NA,NA,NA,0,NA,12.9,NA,No,No
2015-08-18,Newcastle,5.8,17.7,0,NA,NA,NA,NA,NA,NA,0,NA,64,NA,NA,NA,1,NA,12.8,NA,No,No
2015-08-19,Newcastle,5.8,NA,0,NA,NA,NA,NA,NA,NA,0,NA,78,NA,NA,NA,1,NA,11.2,NA,No,No
2015-08-20,Newcastle,8.2,21.4,0,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,1,NA,12.6,NA,No,No
2015-08-21,Newcastle,7.6,23.8,0,NA,NA,NA,NA,NA,NA,0,NA,92,NA,NA,NA,0,NA,12,NA,No,No
2015-08-22,Newcastle,11.5,27.2,0,NA,NA,NA,NA,NW,NA,9,NA,66,NA,NA,NA,3,NA,17.2,NA,No,Yes
2015-08-23,Newcastle,14.2,16.2,7.8,NA,NA,NA,NA,NA,NA,0,NA,94,NA,NA,NA,8,NA,15,NA,Yes,Yes
2015-08-24,Newcastle,14.8,18.4,13,NA,NA,NA,NA,NA,NA,0,NA,97,NA,NA,NA,8,NA,15.5,NA,Yes,Yes
2015-08-25,Newcastle,13.6,20.6,3,NA,NA,NA,NA,NA,NA,0,NA,82,NA,NA,NA,8,NA,16.7,NA,Yes,No
2015-08-26,Newcastle,12.7,19.2,0.2,NA,NA,NA,NA,NW,NA,19,NA,71,NA,NA,NA,7,NA,14.7,NA,No,No
2015-08-27,Newcastle,11.5,19,0,NA,NA,NA,NA,NA,NA,0,NA,78,NA,NA,NA,6,NA,15.1,NA,No,No
2015-08-28,Newcastle,9.5,20,0.2,NA,NA,NA,NA,SW,NA,19,NA,63,NA,NA,NA,0,NA,13.9,NA,No,No
2015-08-29,Newcastle,7.5,20.1,0,NA,NA,NA,NA,NW,NA,4,NA,68,NA,NA,NA,0,NA,13.7,NA,No,No
2015-08-30,Newcastle,4.7,19.2,0,NA,NA,NA,NA,N,NA,9,NA,63,NA,NA,NA,3,NA,12.2,NA,No,No
2015-08-31,Newcastle,8.4,19,0,NA,NA,NA,NA,SW,NA,9,NA,58,NA,NA,NA,1,NA,15.2,NA,No,No
2015-09-01,Newcastle,5.9,20.7,0.8,NA,NA,NA,NA,NW,NA,9,NA,68,NA,NA,NA,1,NA,12.6,NA,No,No
2015-09-02,Newcastle,6,20.5,0,NA,NA,NA,NA,NW,NA,9,NA,56,NA,NA,NA,4,NA,15,NA,No,Yes
2015-09-03,Newcastle,11.2,18,3,NA,NA,NA,NA,NW,NA,19,NA,69,NA,NA,NA,1,NA,16,NA,Yes,Yes
2015-09-04,Newcastle,12.7,16.7,5,NA,NA,NA,NA,NW,NA,9,NA,97,NA,NA,NA,8,NA,13.5,NA,Yes,Yes
2015-09-05,Newcastle,9.6,20.5,4.8,NA,NA,NA,NA,NA,NA,0,NA,95,NA,NA,NA,7,NA,12.4,NA,Yes,Yes
2015-09-06,Newcastle,12,19.2,8.2,NA,NA,NA,NA,NA,NA,0,NA,89,NA,NA,NA,6,NA,15.8,NA,Yes,No
2015-09-07,Newcastle,9.2,24,0,NA,NA,NA,NA,NW,NA,19,NA,82,NA,NA,NA,0,NA,15.2,NA,No,No
2015-09-08,Newcastle,6.4,22,0,NA,NA,NA,NA,NE,NA,19,NA,50,NA,NA,NA,0,NA,13,NA,No,No
2015-09-09,Newcastle,NA,20.8,0,NA,NA,NA,NA,NW,NA,4,NA,55,NA,NA,NA,1,NA,15.2,NA,No,No
2015-09-10,Newcastle,10.6,18,0,NA,NA,NA,NA,SE,NA,9,NA,68,NA,NA,NA,6,NA,16.4,NA,No,No
2015-09-11,Newcastle,NA,21.3,0,NA,NA,NA,NA,NA,NA,0,NA,74,NA,NA,NA,6,NA,16,NA,No,No
2015-09-12,Newcastle,8.5,25.8,0,NA,NA,NA,NA,NW,NA,19,NA,64,NA,NA,NA,0,NA,17.2,NA,No,No
2015-09-13,Newcastle,10.2,24.3,0,NA,NA,NA,NA,NA,NA,0,NA,73,NA,NA,NA,0,NA,17.6,NA,No,No
2015-09-14,Newcastle,12,25.2,0,NA,NA,NA,NA,NE,NA,4,NA,74,NA,NA,NA,0,NA,17.4,NA,No,No
2015-09-15,Newcastle,15.4,28.2,0,NA,NA,NA,NA,NW,NA,9,NA,55,NA,NA,NA,0,NA,21,NA,No,No
2015-09-16,Newcastle,10.5,21.2,0,NA,NA,NA,NA,NA,NA,0,NA,53,NA,NA,NA,1,NA,18.6,NA,No,No
2015-09-17,Newcastle,12.2,18.9,0,NA,NA,NA,NA,NA,NA,0,NA,71,NA,NA,NA,8,NA,18,NA,No,Yes
2015-09-18,Newcastle,12.5,19.2,5.6,NA,NA,NA,NA,SE,NA,28,NA,56,NA,NA,NA,6,NA,18,NA,Yes,Yes
2015-09-19,Newcastle,12.8,20,2.2,NA,NA,NA,NA,NW,NA,4,NA,93,NA,NA,NA,6,NA,15.4,NA,Yes,Yes
2015-09-20,Newcastle,13.2,19.9,58.2,NA,NA,NA,NA,NA,NA,0,NA,96,NA,NA,NA,8,NA,15,NA,Yes,Yes
2015-09-21,Newcastle,11.5,24.3,1.8,NA,NA,NA,NA,NA,NA,0,NA,79,NA,NA,NA,0,NA,16.5,NA,Yes,No
2015-09-22,Newcastle,11.4,NA,0.8,NA,NA,NA,NA,NW,NA,9,NA,67,NA,NA,NA,7,NA,17.2,NA,No,NA
2015-09-23,Newcastle,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2015-09-24,Newcastle,7.2,16.7,8.8,NA,NA,NA,NA,SW,NA,28,NA,60,NA,NA,NA,5,NA,13.5,NA,Yes,Yes
2015-09-25,Newcastle,9.8,16.6,15.6,NA,NA,NA,NA,NA,NA,0,NA,100,NA,NA,NA,7,NA,12.6,NA,Yes,Yes
2015-09-26,Newcastle,11.5,18.8,8.6,NA,NA,NA,NA,SW,NA,4,NA,88,NA,NA,NA,6,NA,14.9,NA,Yes,Yes
2015-09-27,Newcastle,11.2,18.2,4.4,NA,NA,NA,NA,SE,NA,4,NA,81,NA,NA,NA,7,NA,15.2,NA,Yes,No
2015-09-28,Newcastle,8.2,21.5,0,NA,NA,NA,NA,NA,NA,0,NA,59,NA,NA,NA,1,NA,17.8,NA,No,No
2015-09-29,Newcastle,8.8,25.5,0,NA,NA,NA,NA,NA,NA,0,NA,77,NA,NA,NA,0,NA,16.2,NA,No,No
2015-09-30,Newcastle,11,22.2,0,NA,NA,NA,NA,SW,NA,4,NA,73,NA,NA,NA,5,NA,20.5,NA,No,No
2015-10-01,Newcastle,NA,25.6,0,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,5,NA,19.8,NA,No,No
2015-10-02,Newcastle,15.5,24.3,0,NA,NA,NA,NA,SE,NA,4,NA,66,NA,NA,NA,3,NA,22,NA,No,No
2015-10-03,Newcastle,12.4,31.3,0,NA,NA,NA,NA,NW,NA,4,NA,70,NA,NA,NA,0,NA,21.2,NA,No,No
2015-10-04,Newcastle,15,35.1,0,NA,NA,NA,NA,NW,NA,4,NA,53,NA,NA,NA,3,NA,22.1,NA,No,No
2015-10-05,Newcastle,14.2,35.5,0,NA,NA,NA,NA,NE,NA,4,NA,48,NA,NA,NA,1,NA,23,NA,No,No
2015-10-06,Newcastle,15.1,34.8,0,NA,NA,NA,NA,W,NA,9,NA,47,NA,NA,NA,0,NA,24,NA,No,No
2015-10-07,Newcastle,15.4,21.2,0,NA,NA,NA,NA,SE,NA,56,NA,75,NA,NA,NA,0,NA,20.8,NA,No,No
2015-10-08,Newcastle,15.8,21.2,0,NA,NA,NA,NA,SE,NA,19,NA,61,NA,NA,NA,8,NA,19.4,NA,No,No
2015-10-09,Newcastle,13.8,25.2,0,NA,NA,NA,NA,NE,NA,4,NA,61,NA,NA,NA,0,NA,19,NA,No,No
2015-10-10,Newcastle,NA,26.5,0,NA,NA,NA,NA,N,NA,9,NA,81,NA,NA,NA,0,NA,18,NA,No,No
2015-10-11,Newcastle,12.8,25.8,0,NA,NA,NA,NA,NE,NA,4,NA,74,NA,NA,NA,4,NA,19.8,NA,No,Yes
2015-10-12,Newcastle,15,30.2,9.4,NA,NA,NA,NA,N,NA,9,NA,81,NA,NA,NA,1,NA,20,NA,Yes,No
2015-10-13,Newcastle,19.2,23.2,0,NA,NA,NA,NA,SE,NA,4,NA,85,NA,NA,NA,8,NA,20.8,NA,No,No
2015-10-14,Newcastle,16.8,24.8,0.6,NA,NA,NA,NA,N,NA,9,NA,74,NA,NA,NA,5,NA,20.9,NA,No,No
2015-10-15,Newcastle,15,26.7,0,NA,NA,NA,NA,N,NA,4,NA,82,NA,NA,NA,6,NA,19.5,NA,No,No
2015-10-16,Newcastle,14.6,31.2,0,NA,NA,NA,NA,N,NA,4,NA,96,NA,NA,NA,6,NA,17.4,NA,No,No
2015-10-17,Newcastle,16.8,25.2,0,NA,NA,NA,NA,SE,NA,19,NA,81,NA,NA,NA,4,NA,22,NA,No,Yes
2015-10-18,Newcastle,19.5,22,1.2,NA,NA,NA,NA,SE,NA,19,NA,85,NA,NA,NA,8,NA,20.4,NA,Yes,No
2015-10-19,Newcastle,17,27.2,0.4,NA,NA,NA,NA,NA,NA,0,NA,78,NA,NA,NA,0,NA,22,NA,No,No
2015-10-20,Newcastle,15.4,30.7,0,NA,NA,NA,NA,NE,NA,4,NA,77,NA,NA,NA,0,NA,20,NA,No,No
2015-10-21,Newcastle,17.6,33.5,0,NA,NA,NA,NA,N,NA,9,NA,42,NA,NA,NA,0,NA,26.2,NA,No,Yes
2015-10-22,Newcastle,17.4,NA,5.6,NA,NA,NA,NA,NA,NA,0,NA,93,NA,NA,NA,8,NA,18.5,NA,Yes,Yes
2015-10-23,Newcastle,12.2,21.2,14,NA,NA,NA,NA,NA,NA,0,NA,94,NA,NA,NA,8,NA,16,NA,Yes,No
2015-10-24,Newcastle,11.5,23.2,0.4,NA,NA,NA,NA,NA,NA,0,NA,70,NA,NA,NA,1,NA,18.5,NA,No,No
2015-10-25,Newcastle,13,26.8,0,NA,NA,NA,NA,NA,NA,0,NA,78,NA,NA,NA,5,NA,18.5,NA,No,No
2015-10-26,Newcastle,15.8,NA,0,NA,NA,NA,NA,NE,NA,19,NA,65,NA,NA,NA,0,NA,23.2,NA,No,NA
2015-10-27,Newcastle,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-28,Newcastle,13.4,21.8,NA,NA,NA,NA,NA,S,NA,9,NA,57,NA,NA,NA,8,NA,18.8,NA,NA,Yes
2015-10-29,Newcastle,13.5,23.4,18,NA,NA,NA,NA,NA,NA,0,NA,65,NA,NA,NA,6,NA,20.5,NA,Yes,No
2015-10-30,Newcastle,13.1,24.6,0,NA,NA,NA,NA,NA,NA,0,NA,72,NA,NA,NA,1,NA,19.2,NA,No,No
2015-10-31,Newcastle,14.5,25.8,0,NA,NA,NA,NA,NA,NA,0,NA,65,NA,NA,NA,6,NA,21,NA,No,No
2015-11-01,Newcastle,15.7,29,0,NA,NA,NA,NA,NA,NA,0,NA,92,NA,NA,NA,8,NA,18,NA,No,Yes
2015-11-02,Newcastle,18,31.2,1.8,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,6,NA,22,NA,Yes,No
2015-11-03,Newcastle,20.2,22.6,1,NA,NA,NA,NA,NA,NA,0,NA,91,NA,NA,NA,8,NA,21.5,NA,No,Yes
2015-11-04,Newcastle,18.7,21.7,17,NA,NA,NA,NA,NA,NA,0,NA,98,NA,NA,NA,0,NA,19,NA,Yes,Yes
2015-11-05,Newcastle,16.7,24.2,12,NA,NA,NA,NA,NA,NA,0,NA,98,NA,NA,NA,8,NA,18,NA,Yes,Yes
2015-11-06,Newcastle,17.7,30,2,NA,NA,NA,NA,N,NA,9,NA,75,NA,NA,NA,5,NA,24,NA,Yes,Yes
2015-11-07,Newcastle,17,NA,2,NA,NA,NA,NA,SE,NA,9,NA,71,NA,NA,NA,1,NA,23.5,NA,Yes,NA
2015-11-08,Newcastle,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
2015-11-09,Newcastle,15,23,10.4,NA,NA,NA,NA,SW,NA,4,NA,67,NA,NA,NA,1,NA,20.2,NA,Yes,No
2015-11-10,Newcastle,13.4,26.5,0,NA,NA,NA,NA,NA,NA,0,NA,84,NA,NA,NA,1,NA,19,NA,No,No
2015-11-11,Newcastle,16.2,25.2,0,NA,NA,NA,NA,NA,NA,0,NA,63,NA,NA,NA,2,NA,23,NA,No,No
2015-11-12,Newcastle,16.9,28,0,NA,NA,NA,NA,NE,NA,19,NA,58,NA,NA,NA,4,NA,23.2,NA,No,Yes
2015-11-13,Newcastle,17.4,29.5,3,NA,NA,NA,NA,NA,NA,0,NA,84,NA,NA,NA,1,NA,21.8,NA,Yes,Yes
2015-11-14,Newcastle,16.8,20.2,25,NA,NA,NA,NA,SW,NA,28,NA,95,NA,NA,NA,8,NA,18,NA,Yes,Yes
2015-11-15,Newcastle,16.3,22,11,NA,NA,NA,NA,SE,NA,28,NA,84,NA,NA,NA,7,NA,19.2,NA,Yes,Yes
2015-11-16,Newcastle,17.6,22.2,4,NA,NA,NA,NA,NA,NA,0,NA,78,NA,NA,NA,4,NA,18,NA,Yes,No
2015-11-17,Newcastle,12.8,25.8,0.8,NA,NA,NA,NA,NA,NA,0,NA,72,NA,NA,NA,0,NA,19,NA,No,No
2015-11-18,Newcastle,14.6,34.7,0,NA,NA,NA,NA,NW,NA,19,NA,56,NA,NA,NA,1,NA,24,NA,No,No
2015-11-19,Newcastle,17.6,31.8,0,NA,NA,NA,NA,NA,NA,0,NA,77,NA,NA,NA,4,NA,23.7,NA,No,No
2015-11-20,Newcastle,20,39.7,0,NA,NA,NA,NA,NE,NA,9,NA,56,NA,NA,NA,1,NA,27.6,NA,No,No
2015-11-21,Newcastle,20.5,24.7,0,NA,NA,NA,NA,SE,NA,28,NA,66,NA,NA,NA,7,NA,23,NA,No,No
2015-11-22,Newcastle,18.1,27.8,0,NA,NA,NA,NA,NW,NA,19,NA,58,NA,NA,NA,8,NA,21.8,NA,No,No
2015-11-23,Newcastle,15.4,29.8,0,NA,NA,NA,NA,NW,NA,9,NA,74,NA,NA,NA,1,NA,21.4,NA,No,No
2015-11-24,Newcastle,17.4,26,0,NA,NA,NA,NA,SE,NA,9,NA,69,NA,NA,NA,5,NA,22.4,NA,No,No
2015-11-25,Newcastle,15.4,31.6,0,NA,NA,NA,NA,NA,NA,0,NA,74,NA,NA,NA,0,NA,22,NA,No,No
2015-11-26,Newcastle,20,40.5,0,NA,NA,NA,NA,NW,NA,9,NA,48,NA,NA,NA,4,NA,30,NA,No,No
2015-11-27,Newcastle,18.6,22.7,0,NA,NA,NA,NA,SE,NA,9,NA,62,NA,NA,NA,8,NA,20,NA,No,No
2015-11-28,Newcastle,18.4,24.2,0,NA,NA,NA,NA,SE,NA,9,NA,81,NA,NA,NA,8,NA,21.5,NA,No,No
2015-11-29,Newcastle,20.9,29,0,NA,NA,NA,NA,NE,NA,28,NA,75,NA,NA,NA,8,NA,22.9,NA,No,No
2015-11-30,Newcastle,19,27.7,0,NA,NA,NA,NA,SW,NA,19,NA,74,NA,NA,NA,6,NA,23,NA,No,No
2015-12-01,Newcastle,17.2,38,0,NA,NA,NA,NA,NW,NA,9,NA,69,NA,NA,NA,3,NA,25.4,NA,No,No
2015-12-02,Newcastle,20.2,24.8,0,NA,NA,NA,NA,SE,NA,28,NA,63,NA,NA,NA,6,NA,22.9,NA,No,Yes
2015-12-03,Newcastle,15.8,23,2.8,NA,NA,NA,NA,SE,NA,9,NA,62,NA,NA,NA,8,NA,20.2,NA,Yes,No
2015-12-04,Newcastle,14.3,24.4,0,NA,NA,NA,NA,NE,NA,9,NA,56,NA,NA,NA,4,NA,20.5,NA,No,No
2015-12-05,Newcastle,14.2,26,0,NA,NA,NA,NA,NE,NA,7,NA,63,NA,NA,NA,4,NA,22.4,NA,No,No
2015-12-06,Newcastle,14.4,28.3,0,NA,NA,NA,NA,NA,NA,0,NA,69,NA,NA,NA,1,NA,21.5,NA,No,No
2015-12-07,Newcastle,17.2,27,0,NA,NA,NA,NA,NE,NA,9,NA,63,NA,NA,NA,1,NA,23.6,NA,No,No
2015-12-08,Newcastle,18.8,30,0,NA,NA,NA,NA,NW,NA,19,NA,71,NA,NA,NA,7,NA,23,NA,No,No
2015-12-09,Newcastle,21.2,34,0.6,NA,NA,NA,NA,NA,NA,0,NA,94,NA,NA,NA,8,NA,22.5,NA,No,Yes
2015-12-10,Newcastle,19,27,14.4,NA,NA,NA,NA,NA,NA,0,NA,91,NA,NA,NA,7,NA,23,NA,Yes,Yes
2015-12-11,Newcastle,17.4,38,2,NA,NA,NA,NA,NW,NA,9,NA,67,NA,NA,NA,1,NA,26,NA,Yes,No
2015-12-12,Newcastle,18.5,25,0,NA,NA,NA,NA,SE,NA,9,NA,58,NA,NA,NA,6,NA,22.6,NA,No,No
2015-12-13,Newcastle,18.8,27.8,0,NA,NA,NA,NA,NE,NA,9,NA,71,NA,NA,NA,8,NA,20.8,NA,No,No
2015-12-14,Newcastle,16.4,30,0,NA,NA,NA,NA,NW,NA,9,NA,66,NA,NA,NA,5,NA,23,NA,No,No
2015-12-15,Newcastle,18.2,30.6,0,NA,NA,NA,NA,SE,NA,9,NA,79,NA,NA,NA,4,NA,24,NA,No,No
2015-12-16,Newcastle,20.4,25.5,0,NA,NA,NA,NA,NA,NA,0,NA,82,NA,NA,NA,8,NA,23.6,NA,No,No
2015-12-17,Newcastle,17.2,27.8,0,NA,NA,NA,NA,SE,NA,9,NA,73,NA,NA,NA,5,NA,23.5,NA,No,No
2015-12-18,Newcastle,17.2,30.5,0,NA,NA,NA,NA,NA,NA,0,NA,69,NA,NA,NA,0,NA,23.2,NA,No,No
2015-12-19,Newcastle,17.5,33.8,0,NA,NA,NA,NA,NE,NA,9,NA,67,NA,NA,NA,0,NA,24.5,NA,No,No
2015-12-20,Newcastle,17.4,38.5,0,NA,NA,NA,NA,NA,NA,0,NA,67,NA,NA,NA,1,NA,24,NA,No,No
2015-12-21,Newcastle,21.4,35.9,0,NA,NA,NA,NA,NW,NA,9,NA,33,NA,NA,NA,5,NA,31,NA,No,Yes
2015-12-22,Newcastle,18.3,21,37.9,NA,NA,NA,NA,SE,NA,9,NA,97,NA,NA,NA,8,NA,18.5,NA,Yes,Yes
2015-12-23,Newcastle,16.8,22.5,29.5,NA,NA,NA,NA,SE,NA,9,NA,90,NA,NA,NA,7,NA,19.5,NA,Yes,Yes
2015-12-24,Newcastle,18.6,NA,1.8,NA,NA,NA,NA,SE,NA,19,NA,69,NA,NA,NA,6,NA,22.1,NA,Yes,No
2015-12-25,Newcastle,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No
2015-12-26,Newcastle,17.2,31.5,0,NA,NA,NA,NA,NW,NA,9,NA,77,NA,NA,NA,5,NA,22.2,NA,No,Yes
2015-12-27,Newcastle,17.2,21.5,10,NA,NA,NA,NA,SE,NA,37,NA,74,NA,NA,NA,8,NA,19.4,NA,Yes,No
2015-12-28,Newcastle,16.8,21.8,0.6,NA,NA,NA,NA,SE,NA,9,NA,65,NA,NA,NA,8,NA,20.4,NA,No,No
2015-12-29,Newcastle,14.7,23.5,0,NA,NA,NA,NA,S,NA,9,NA,68,NA,NA,NA,5,NA,21,NA,No,No
2015-12-30,Newcastle,12.6,24.7,0,NA,NA,NA,NA,SE,NA,9,NA,65,NA,NA,NA,3,NA,21.5,NA,No,No
2015-12-31,Newcastle,16.4,26.7,0,NA,NA,NA,NA,NA,NA,0,NA,61,NA,NA,NA,6,NA,23.5,NA,No,No
2016-01-01,Newcastle,16.8,25.8,0,NA,NA,NA,NA,NA,NA,0,NA,54,NA,NA,NA,6,NA,23.6,NA,No,No
2016-01-02,Newcastle,17.4,25.4,0,NA,NA,NA,NA,NA,NA,0,NA,63,NA,NA,NA,7,NA,22.5,NA,No,No
2016-01-03,Newcastle,18.4,24.2,1,NA,NA,NA,NA,ESE,NA,19,NA,73,NA,NA,NA,8,NA,23.4,NA,No,Yes
2016-01-04,Newcastle,17.8,23.8,52,NA,NA,NA,NA,NA,NA,0,NA,96,NA,NA,NA,8,NA,19.4,NA,Yes,Yes
2016-01-05,Newcastle,18.7,21.8,21.5,NA,NA,NA,NA,SE,NA,37,NA,97,NA,NA,NA,8,NA,19.7,NA,Yes,Yes
2016-01-06,Newcastle,15.5,NA,216.3,NA,NA,NA,NA,SE,NA,37,NA,98,NA,NA,NA,8,NA,18.8,NA,Yes,Yes
2016-01-07,Newcastle,NA,23.2,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No
2016-01-08,Newcastle,14.4,26.2,0.6,NA,NA,NA,NA,NA,NA,0,NA,79,NA,NA,NA,1,NA,18.4,NA,No,No
2016-01-09,Newcastle,16.8,NA,0,NA,NA,NA,NA,NA,NA,0,NA,86,NA,NA,NA,8,NA,21.4,NA,No,No
2016-01-10,Newcastle,NA,27.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No
2016-01-11,Newcastle,18.2,36.7,0,NA,NA,NA,NA,NW,NA,9,NA,74,NA,NA,NA,0,NA,23.6,NA,No,Yes
2016-01-12,Newcastle,21.2,38,1.8,NA,NA,NA,NA,NA,NA,0,NA,70,NA,NA,NA,4,NA,28,NA,Yes,No
2016-01-13,Newcastle,22.5,30,0,NA,NA,NA,NA,NA,NA,0,NA,70,NA,NA,NA,8,NA,24,NA,No,No
2016-01-14,Newcastle,21.8,38.2,0,NA,NA,NA,NA,NE,NA,9,NA,73,NA,NA,NA,0,NA,29.2,NA,No,Yes
2016-01-15,Newcastle,15,22.5,46.8,NA,NA,NA,NA,SE,NA,9,NA,99,NA,NA,NA,8,NA,15.5,NA,Yes,Yes
2016-01-16,Newcastle,14.6,23.7,20.2,NA,NA,NA,NA,SW,NA,28,NA,61,NA,NA,NA,6,NA,22.2,NA,Yes,Yes
2016-01-17,Newcastle,17.2,24.2,4,NA,NA,NA,NA,NA,NA,0,NA,96,NA,NA,NA,8,NA,18.2,NA,Yes,Yes
2016-01-18,Newcastle,16.6,26.8,4.2,NA,NA,NA,NA,NA,NA,0,NA,69,NA,NA,NA,1,NA,22,NA,Yes,No
2016-01-19,Newcastle,16.5,32.5,0,NA,NA,NA,NA,NA,NA,0,NA,97,NA,NA,NA,2,NA,20.8,NA,No,No
